Rep,Bloc,Trt,Strain,Time,Mass,Number,Mean,Survival,Biomass
TurC7,B7,C,Tur,8,4323,10,432.3,10,4323
TurC7,B7,C,Tur,9,4392,10,439.2,10,4392
TurC8,B8,C,Tur,0,3070,10,307,10,3070
TurC8,B8,C,Tur,1,3543,10,354.3,10,3543
TurC8,B8,C,Tur,10,6295,10,629.5,10,6295
TurC8,B8,C,Tur,11,6649,10,664.9,10,6649
TurC8,B8,C,Tur,12,7121,10,712.1,10,7121
TurC8,B8,C,Tur,13,7500,10,750,10,7500
TurC8,B8,C,Tur,14,7227,10,722.7,10,7227
TurC8,B8,C,Tur,2,4175,10,417.5,10,4175
TurC8,B8,C,Tur,3,4551,10,455.1,10,4551
TurC8,B8,C,Tur,4,4745,10,474.5,10,4745
TurC8,B8,C,Tur,5,4910,10,491,10,4910
TurC8,B8,C,Tur,6,5207,10,520.7,10,5207
TurC8,B8,C,Tur,7,5116,10,511.6,10,5116
TurC8,B8,C,Tur,8,5327,10,532.7,10,5327
TurC8,B8,C,Tur,9,5560,10,556,10,5560
TurC9,B9,C,Tur,0,2952,10,295.2,10,2952
TurC9,B9,C,Tur,1,3935,10,393.5,10,3935
TurC9,B9,C,Tur,10,6525,9,725,9,6525
TurC9,B9,C,Tur,11,6139,8,767.375,8,6139
TurC9,B9,C,Tur,12,6681,8,835.125,8,6681
TurC9,B9,C,Tur,13,7044,8,880.5,8,7044
TurC9,B9,C,Tur,14,7118,8,889.75,8,7118
TurC9,B9,C,Tur,2,4292,10,429.2,10,4292
TurC9,B9,C,Tur,3,4273,9,474.77777777777777,9,4273
TurC9,B9,C,Tur,4,4662,9,518,9,4662
TurC9,B9,C,Tur,5,4859,9,539.8888888888889,9,4859
TurC9,B9,C,Tur,6,4904,9,544.8888888888889,9,4904
TurC9,B9,C,Tur,7,5048,9,560.8888888888889,9,5048
TurC9,B9,C,Tur,8,5347,9,594.1111111111111,9,5347
TurC9,B9,C,Tur,9,5636,9,626.2222222222222,9,5636
WorB1,B1,B,Wor,0,1866,10,186.6,10,1866
WorB1,B1,B,Wor,1,1942,9,215.77777777777777,9,1942
WorB1,B1,B,Wor,10,3479,9,386.55555555555554,9,3479
WorB1,B1,B,Wor,11,3737,9,415.22222222222223,9,3737
WorB1,B1,B,Wor,12,3966,9,440.6666666666667,9,3966
WorB1,B1,B,Wor,13,3967,9,440.77777777777777,9,3967
WorB1,B1,B,Wor,14,4306,8,538.25,8,4306
WorB1,B1,B,Wor,2,2133,9,237,9,2133
WorB1,B1,B,Wor,3,2310,9,256.6666666666667,9,2310
WorB1,B1,B,Wor,4,2832,9,314.6666666666667,9,2832
WorB1,B1,B,Wor,5,2896,9,321.77777777777777,9,2896
WorB1,B1,B,Wor,6,3017,9,335.22222222222223,9,3017
WorB1,B1,B,Wor,7,3020,9,335.55555555555554,9,3020
WorB1,B1,B,Wor,8,3214,9,357.1111111111111,9,3214
WorB1,B1,B,Wor,9,3568,9,396.44444444444446,9,3568
WorB10,B10,B,Wor,0,2049,10,204.9,10,2049
WorB10,B10,B,Wor,1,2105,9,233.88888888888889,9,2105
WorB10,B10,B,Wor,10,3872,8,484,8,3872
WorB10,B10,B,Wor,11,3825,8,478.125,8,3825
WorB10,B10,B,Wor,12,3919,8,489.875,8,3919
WorB10,B10,B,Wor,13,4183,8,522.875,8,4183
WorB10,B10,B,Wor,14,4448,8,556,8,4448
WorB10,B10,B,Wor,2,2439,9,271,9,2439
WorB10,B10,B,Wor,3,2351,8,293.875,8,2351
WorB10,B10,B,Wor,4,2587,8,323.375,8,2587
WorB10,B10,B,Wor,5,2775,8,346.875,8,2775
WorB10,B10,B,Wor,6,2861,8,357.625,8,2861
WorB10,B10,B,Wor,7,2935,8,366.875,8,2935
WorB10,B10,B,Wor,8,3028,8,378.5,8,3028
WorB10,B10,B,Wor,9,3061,8,382.625,8,3061
WorB2,B2,B,Wor,0,2219,10,221.9,10,2219
WorB2,B2,B,Wor,1,1947,7,278.14285714285717,7,1947.0000000000002
WorB2,B2,B,Wor,10,2692,7,384.57142857142856,7,2692
WorB2,B2,B,Wor,11,2810,7,401.42857142857144,7,2810
WorB2,B2,B,Wor,12,3035,7,433.57142857142856,7,3035
WorB2,B2,B,Wor,13,2882,7,411.7142857142857,7,2882
WorB2,B2,B,Wor,14,3028,7,432.57142857142856,7,3028
WorB2,B2,B,Wor,2,2058,7,294,7,2058
WorB2,B2,B,Wor,3,2041,7,291.57142857142856,7,2041
WorB2,B2,B,Wor,4,2056,7,293.7142857142857,7,2056
WorB2,B2,B,Wor,5,2123,7,303.2857142857143,7,2123
WorB2,B2,B,Wor,6,2134,7,304.85714285714283,7,2134
WorB2,B2,B,Wor,7,2430,7,347.14285714285717,7,2430
WorB2,B2,B,Wor,8,2426,7,346.57142857142856,7,2426
WorB2,B2,B,Wor,9,2763,7,394.7142857142857,7,2763
WorB3,B3,B,Wor,0,2507,10,250.7,10,2507
WorB3,B3,B,Wor,1,2945,10,294.5,10,2945
WorB3,B3,B,Wor,10,4786,10,478.6,10,4786
WorB3,B3,B,Wor,11,5284,10,528.4,10,5284
WorB3,B3,B,Wor,12,5866,10,586.6,10,5866
WorB3,B3,B,Wor,13,6506,10,650.6,10,6506
WorB3,B3,B,Wor,14,6811,10,681.1,10,6811
WorB3,B3,B,Wor,2,3089,10,308.9,10,3089
WorB3,B3,B,Wor,3,3217,10,321.7,10,3217
WorB3,B3,B,Wor,4,3692,10,369.2,10,3692
WorB3,B3,B,Wor,5,3906,10,390.6,10,3906
WorB3,B3,B,Wor,6,4131,10,413.1,10,4131
WorB3,B3,B,Wor,7,4223,10,422.3,10,4223
WorB3,B3,B,Wor,8,4259,10,425.9,10,4259
WorB3,B3,B,Wor,9,4666,10,466.6,10,4666
WorB4,B4,B,Wor,0,2041,10,204.1,10,2041
WorB4,B4,B,Wor,1,2195,9,243.88888888888889,9,2195
WorB4,B4,B,Wor,10,3390,8,423.75,8,3390
WorB4,B4,B,Wor,11,3418,8,427.25,8,3418
WorB4,B4,B,Wor,12,3524,8,440.5,8,3524
WorB4,B4,B,Wor,13,3520,8,440,8,3520
WorB4,B4,B,Wor,14,3802,8,475.25,8,3802
WorB4,B4,B,Wor,2,2390,9,265.55555555555554,9,2390
WorB4,B4,B,Wor,3,2477,9,275.22222222222223,9,2477
WorB4,B4,B,Wor,4,2654,9,294.8888888888889,9,2654
WorB4,B4,B,Wor,5,2680,9,297.77777777777777,9,2680
WorB4,B4,B,Wor,6,2765,9,307.22222222222223,9,2765
WorB4,B4,B,Wor,7,2740,8,342.5,8,2740
WorB4,B4,B,Wor,8,2770,8,346.25,8,2770
WorB4,B4,B,Wor,9,3072,8,384,8,3072
WorB5,B5,B,Wor,0,2298,10,229.8,10,2298
WorB5,B5,B,Wor,1,3130,10,313,10,3130
WorB5,B5,B,Wor,10,5357,10,535.7,10,5357
WorB5,B5,B,Wor,11,5451,10,545.1,10,5451
WorB5,B5,B,Wor,12,5495,10,549.5,10,5495
WorB5,B5,B,Wor,13,6322,10,632.2,10,6322
WorB5,B5,B,Wor,14,6624,10,662.4,10,6624
WorB5,B5,B,Wor,2,3390,10,339,10,3390
WorB5,B5,B,Wor,3,3513,10,351.3,10,3513
WorB5,B5,B,Wor,4,3637,10,363.7,10,3637
WorB5,B5,B,Wor,5,3867,10,386.7,10,3867
WorB5,B5,B,Wor,6,4020,10,402,10,4020
WorB5,B5,B,Wor,7,4268,10,426.8,10,4268
WorB5,B5,B,Wor,8,4490,10,449,10,4490
WorB5,B5,B,Wor,9,5011,10,501.1,10,5011
WorB6,B6,B,Wor,0,1909,10,190.9,10,1909
WorB6,B6,B,Wor,1,2066,9,229.55555555555554,9,2066
WorB6,B6,B,Wor,10,3558,9,395.3333333333333,9,3558
WorB6,B6,B,Wor,11,3830,10,383,9,3447
WorB6,B6,B,Wor,12,3762,8,470.25,8,3762
WorB6,B6,B,Wor,13,4140,8,517.5,8,4140
WorB6,B6,B,Wor,14,4594,8,574.25,8,4594
WorB6,B6,B,Wor,2,2391,9,265.6666666666667,9,2391
WorB6,B6,B,Wor,3,2631,9,292.3333333333333,9,2631
WorB6,B6,B,Wor,4,2816,9,312.8888888888889,9,2816
WorB6,B6,B,Wor,5,3006,9,334,9,3006
WorB6,B6,B,Wor,6,2965,9,329.44444444444446,9,2965
WorB6,B6,B,Wor,7,3110,9,345.55555555555554,9,3110
WorB6,B6,B,Wor,8,3172,9,352.44444444444446,9,3172
WorB6,B6,B,Wor,9,3286,9,365.1111111111111,9,3286
WorB7,B7,B,Wor,0,1789,10,178.9,10,1789
WorB7,B7,B,Wor,1,1862,10,186.2,10,1862
WorB7,B7,B,Wor,10,2653,6,442.1666666666667,6,2653
WorB7,B7,B,Wor,11,2567,6,427.8333333333333,6,2567
WorB7,B7,B,Wor,12,2752,6,458.6666666666667,6,2752
WorB7,B7,B,Wor,13,2917,6,486.1666666666667,6,2917
WorB7,B7,B,Wor,14,2732,6,455.3333333333333,6,2732
WorB7,B7,B,Wor,2,2155,10,215.5,10,2155
WorB7,B7,B,Wor,3,2231,10,223.1,10,2231
WorB7,B7,B,Wor,4,2494,10,249.4,10,2494
WorB7,B7,B,Wor,5,2520,10,252,10,2520
WorB7,B7,B,Wor,6,2761,9,306.77777777777777,9,2761
WorB7,B7,B,Wor,7,2837,9,315.22222222222223,9,2837
WorB7,B7,B,Wor,8,2645,7,377.85714285714283,7,2645
WorB7,B7,B,Wor,9,2475,6,412.5,6,2475
WorB8,B8,B,Wor,0,2472,10,247.2,10,2472
WorB8,B8,B,Wor,1,3261,10,326.1,10,3261
WorB8,B8,B,Wor,10,4768,9,529.7777777777778,9,4768
WorB8,B8,B,Wor,11,4953,9,550.3333333333334,9,4953
WorB8,B8,B,Wor,12,5317,9,590.7777777777778,9,5317
WorB8,B8,B,Wor,13,5628,9,625.3333333333334,9,5628
WorB8,B8,B,Wor,14,5462,9,606.8888888888889,9,5462
WorB8,B8,B,Wor,2,3223,9,358.1111111111111,9,3223
WorB8,B8,B,Wor,3,3417,9,379.6666666666667,9,3417
WorB8,B8,B,Wor,4,3480,9,386.6666666666667,9,3480
WorB8,B8,B,Wor,5,3752,9,416.8888888888889,9,3752
WorB8,B8,B,Wor,6,3871,9,430.1111111111111,9,3871
WorB8,B8,B,Wor,7,3832,9,425.77777777777777,9,3832
WorB8,B8,B,Wor,8,4188,9,465.3333333333333,9,4188
WorB8,B8,B,Wor,9,4380,9,486.6666666666667,9,4380
WorB9,B9,B,Wor,0,2718,10,271.8,10,2718
WorB9,B9,B,Wor,1,2652,10,265.2,10,2652
WorB9,B9,B,Wor,10,3645,8,455.625,8,3645
WorB9,B9,B,Wor,11,3687,8,460.875,8,3687
WorB9,B9,B,Wor,12,3916,8,489.5,8,3916
WorB9,B9,B,Wor,13,3638,8,454.75,8,3638
WorB9,B9,B,Wor,14,3905,8,488.125,8,3905
WorB9,B9,B,Wor,2,3058,10,305.8,10,3058
WorB9,B9,B,Wor,3,3108,10,310.8,10,3108
WorB9,B9,B,Wor,4,3148,9,349.77777777777777,9,3148
WorB9,B9,B,Wor,5,3248,9,360.8888888888889,9,3248
WorB9,B9,B,Wor,6,3664,9,407.1111111111111,9,3664
WorB9,B9,B,Wor,7,3387,9,376.3333333333333,9,3387
WorB9,B9,B,Wor,8,3525,9,391.6666666666667,9,3525
WorB9,B9,B,Wor,9,3340,8,417.5,8,3340
WorC1,B1,C,Wor,0,2402,10,240.2,10,2402
WorC1,B1,C,Wor,1,2679,10,267.9,10,2679
WorC1,B1,C,Wor,10,4480,10,448,10,4480
WorC1,B1,C,Wor,11,4254,10,425.4,10,4254
WorC1,B1,C,Wor,12,4804,10,480.4,10,4804
WorC1,B1,C,Wor,13,5010,10,501,10,5010
WorC1,B1,C,Wor,14,4970,10,497,10,4970
WorC1,B1,C,Wor,2,2982,10,298.2,10,2982
WorC1,B1,C,Wor,3,3145,10,314.5,10,3145
WorC1,B1,C,Wor,4,3441,10,344.1,10,3441
WorC1,B1,C,Wor,5,3434,10,343.4,10,3434
WorC1,B1,C,Wor,6,3636,10,363.6,10,3636
WorC1,B1,C,Wor,7,3733,10,373.3,10,3733
WorC1,B1,C,Wor,8,3837,10,383.7,10,3837
WorC1,B1,C,Wor,9,4355,10,435.5,10,4355
WorC10,B10,C,Wor,0,1986,10,198.6,10,1986
WorC10,B10,C,Wor,1,2213,10,221.3,10,2213
WorC10,B10,C,Wor,10,4397,10,439.7,10,4397
WorC10,B10,C,Wor,11,4752,10,475.2,10,4752
WorC10,B10,C,Wor,12,4610,10,461,10,4610
WorC10,B10,C,Wor,13,5228,10,522.8,10,5228
WorC10,B10,C,Wor,14,5390,10,539,10,5390
WorC10,B10,C,Wor,2,2646,10,264.6,10,2646
WorC10,B10,C,Wor,3,2830,10,283,10,2830
WorC10,B10,C,Wor,4,3069,10,306.9,10,3069
WorC10,B10,C,Wor,5,3253,10,325.3,10,3253
WorC10,B10,C,Wor,6,3290,10,329,10,3290
WorC10,B10,C,Wor,7,3334,10,333.4,10,3334
WorC10,B10,C,Wor,8,3603,10,360.3,10,3603
WorC10,B10,C,Wor,9,4045,10,404.5,10,4045
WorC2,B2,C,Wor,0,2172,10,217.2,10,2172
WorC2,B2,C,Wor,1,2449,10,244.9,10,2449
WorC2,B2,C,Wor,10,3751,10,375.1,10,3751
WorC2,B2,C,Wor,11,4006,10,400.6,10,4006
WorC2,B2,C,Wor,12,4813,10,481.3,10,4813
WorC2,B2,C,Wor,13,4483,10,448.3,10,4483
WorC2,B2,C,Wor,14,4579,10,457.9,10,4579
WorC2,B2,C,Wor,2,2539,10,253.9,10,2539
WorC2,B2,C,Wor,3,2972,10,297.2,10,2972
WorC2,B2,C,Wor,4,3013,10,301.3,10,3013
WorC2,B2,C,Wor,5,3274,10,327.4,10,3274
WorC2,B2,C,Wor,6,3322,10,332.2,10,3322
WorC2,B2,C,Wor,7,3529,10,352.9,10,3529
WorC2,B2,C,Wor,8,3566,10,356.6,10,3566
WorC2,B2,C,Wor,9,3706,10,370.6,10,3706
WorC3,B3,C,Wor,0,2090,10,209,10,2090
WorC3,B3,C,Wor,1,2388,10,238.8,10,2388
WorC3,B3,C,Wor,10,4774,10,477.4,10,4774
WorC3,B3,C,Wor,11,5014,10,501.4,10,5014
WorC3,B3,C,Wor,12,5297,10,529.7,10,5297
WorC3,B3,C,Wor,13,5420,10,542,10,5420
WorC3,B3,C,Wor,14,6047,10,604.7,10,6047
WorC3,B3,C,Wor,2,2836,10,283.6,10,2836
WorC3,B3,C,Wor,3,3135,10,313.5,10,3135
WorC3,B3,C,Wor,4,2969,10,296.9,10,2969
WorC3,B3,C,Wor,5,3491,10,349.1,10,3491
WorC3,B3,C,Wor,6,3600,10,360,10,3600
WorC3,B3,C,Wor,7,3662,10,366.2,10,3662
WorC3,B3,C,Wor,8,3974,10,397.4,10,3974
WorC3,B3,C,Wor,9,4395,10,439.5,10,4395
WorC4,B4,C,Wor,0,2118,10,211.8,10,2118
WorC4,B4,C,Wor,1,2440,10,244,10,2440
WorC4,B4,C,Wor,10,4380,10,438,10,4380
WorC4,B4,C,Wor,11,4406,10,440.6,10,4406
WorC4,B4,C,Wor,12,4957,10,495.7,10,4957
WorC4,B4,C,Wor,13,5276,10,527.6,10,5276
WorC4,B4,C,Wor,14,5799,10,579.9,10,5799
WorC4,B4,C,Wor,2,2970,10,297,10,2970
WorC4,B4,C,Wor,3,3131,10,313.1,10,3131
WorC4,B4,C,Wor,4,3275,10,327.5,10,3275
WorC4,B4,C,Wor,5,3275,10,327.5,10,3275
WorC4,B4,C,Wor,6,3372,10,337.2,10,3372
WorC4,B4,C,Wor,7,3750,10,375,10,3750
WorC4,B4,C,Wor,8,3779,10,377.9,10,3779
WorC4,B4,C,Wor,9,3972,10,397.2,10,3972
WorC5,B5,C,Wor,0,2113,10,211.3,10,2113
WorC5,B5,C,Wor,1,2157,10,215.7,10,2157
WorC5,B5,C,Wor,10,4192,9,465.77777777777777,9,4192
WorC5,B5,C,Wor,11,4398,9,488.6666666666667,9,4398
WorC5,B5,C,Wor,12,4595,9,510.55555555555554,9,4595
WorC5,B5,C,Wor,13,4820,9,535.5555555555555,9,4820
WorC5,B5,C,Wor,14,5119,9,568.7777777777778,9,5119
WorC5,B5,C,Wor,2,2563,10,256.3,10,2563
WorC5,B5,C,Wor,3,2763,9,307,9,2763
WorC5,B5,C,Wor,4,2927,9,325.22222222222223,9,2927
WorC5,B5,C,Wor,5,3084,9,342.6666666666667,9,3084
WorC5,B5,C,Wor,6,3042,9,338,9,3042
WorC5,B5,C,Wor,7,3126,9,347.3333333333333,9,3126
WorC5,B5,C,Wor,8,3374,9,374.8888888888889,9,3374
WorC5,B5,C,Wor,9,3669,9,407.6666666666667,9,3669
WorC6,B6,C,Wor,0,2024,10,202.4,10,2024
WorC6,B6,C,Wor,1,2324,10,232.4,10,2324
WorC6,B6,C,Wor,10,4797,10,479.7,10,4797
WorC6,B6,C,Wor,11,5058,10,505.8,10,5058
WorC6,B6,C,Wor,12,5827,10,582.7,10,5827
WorC6,B6,C,Wor,13,5993,10,599.3,10,5993
WorC6,B6,C,Wor,14,6177,10,617.7,10,6177
WorC6,B6,C,Wor,2,2899,10,289.9,10,2899
WorC6,B6,C,Wor,3,3047,10,304.7,10,3047
WorC6,B6,C,Wor,4,3546,10,354.6,10,3546
WorC6,B6,C,Wor,5,3499,10,349.9,10,3499
WorC6,B6,C,Wor,6,3570,10,357,10,3570
WorC6,B6,C,Wor,7,3800,10,380,10,3800
WorC6,B6,C,Wor,8,4177,10,417.7,10,4177
WorC6,B6,C,Wor,9,4456,10,445.6,10,4456
WorC7,B7,C,Wor,0,2137,10,213.7,10,2137
WorC7,B7,C,Wor,1,2627,10,262.7,10,2627
WorC7,B7,C,Wor,10,4631,10,463.1,10,4631
WorC7,B7,C,Wor,11,4655,10,465.5,10,4655
WorC7,B7,C,Wor,12,5335,10,533.5,10,5335
WorC7,B7,C,Wor,13,5339,10,533.9,10,5339
WorC7,B7,C,Wor,14,5731,10,573.1,10,5731
WorC7,B7,C,Wor,2,3040,10,304,10,3040
WorC7,B7,C,Wor,3,3173,10,317.3,10,3173
WorC7,B7,C,Wor,4,3447,10,344.7,10,3447
WorC7,B7,C,Wor,5,3580,10,358,10,3580
WorC7,B7,C,Wor,6,3745,10,374.5,10,3745
WorC7,B7,C,Wor,7,3837,10,383.7,10,3837
WorC7,B7,C,Wor,8,4077,10,407.7,10,4077
WorC7,B7,C,Wor,9,4135,10,413.5,10,4135
WorC8,B8,C,Wor,0,1962,10,196.2,10,1962
WorC8,B8,C,Wor,1,2350,10,235,10,2350
WorC8,B8,C,Wor,10,4526,10,452.6,10,4526
WorC8,B8,C,Wor,11,4526,10,452.6,10,4526
WorC8,B8,C,Wor,12,4972,10,497.2,10,4972
WorC8,B8,C,Wor,13,4750,9,527.7777777777778,9,4750
WorC8,B8,C,Wor,14,4482,9,498,9,4482
WorC8,B8,C,Wor,2,3121,10,312.1,10,3121
WorC8,B8,C,Wor,3,2992,10,299.2,10,2992
WorC8,B8,C,Wor,4,3012,10,301.2,10,3012
WorC8,B8,C,Wor,5,3048,10,304.8,10,3048
WorC8,B8,C,Wor,6,3361,10,336.1,10,3361
WorC8,B8,C,Wor,7,3303,10,330.3,10,3303
WorC8,B8,C,Wor,8,3779,10,377.9,10,3779
WorC8,B8,C,Wor,9,4096,10,409.6,10,4096
WorC9,B9,C,Wor,0,2625,10,262.5,10,2625
WorC9,B9,C,Wor,1,3390,10,339,10,3390
WorC9,B9,C,Wor,10,5599,10,559.9,10,5599
WorC9,B9,C,Wor,11,6005,10,600.5,10,6005
WorC9,B9,C,Wor,12,6992,10,699.2,10,6992
WorC9,B9,C,Wor,13,7080,10,708,10,7080
WorC9,B9,C,Wor,14,7654,10,765.4,10,7654
WorC9,B9,C,Wor,2,3792,10,379.2,10,3792
WorC9,B9,C,Wor,3,3975,10,397.5,10,3975
WorC9,B9,C,Wor,4,3944,10,394.4,10,3944
WorC9,B9,C,Wor,5,4373,10,437.3,10,4373
WorC9,B9,C,Wor,6,4566,10,456.6,10,4566
WorC9,B9,C,Wor,7,4881,10,488.1,10,4881
WorC9,B9,C,Wor,8,5358,10,535.8,10,5358
WorC9,B9,C,Wor,9,5440,10,544,10,5440
